Cod_Loc,IdProvincia,IdDepartamento,categoria,provincia,localidad,nombre,direccion,CP,telefono,Mail,Web,Categoría,Provincia,Localidad,Nombre,Dirección,Teléfono
14014010,14,14014,Espacios de Exhibición Patrimonial,Córdoba,Cordoba,"Ex Centro Clandestino de Detención, La Perla",,,,,,,,,,,
14014010,14,14014,Espacios de Exhibición Patrimonial,Córdoba,Cordoba,Unidad Básica Casa Museo,San Luis 630,,,,,,,,,,
14014010,14,14014,Espacios de Exhibición Patrimonial,Córdoba,Cordoba,"Museo de Ciencias de la Salud, Hospital Nacional de Clínicas",,,,,,,,,,,
14014010,14,14014,Espacios de Exhibición Patrimonial,Córdoba,Cordoba,"Museo de Odontología, Hospital Nacional de Clínicas",Santa Rosa 1564,,,,,,,,,,
14014010,14,14014,Espacios de Exhibición Patrimonial,Córdoba,Cordoba,"Museo de Patología Ferdinando Strada, Hospital Nacional de Clínicas",Santa Rosa 1564,,,,,,,,,,
14014010,14,14014,Espacios de Exhibición Patrimonial,Córdoba,Cordoba,"Espacio para la Memoria, Promoción y Defensa de los Derechos Humanos Campo de la Ribera",Sta Fe 49,,,,,,,,,,
14014010,14,14014,Espacios de Exhibición Patrimonial,Córdoba,Cordoba,Museo de Mineralogía y Geología Dr. A. Steltzner,Vélez Sársfield 249,,,,,,,,,,
14014010,14,14014,Espacios de Exhibición Patrimonial,Córdoba,Cordoba,"Museo de Zoología, Academia de ciencias",Vélez Sársfield 249,,,,,,,,,,
14014010,14,14014,Espacios de Exhibición Patrimonial,Córdoba,Cordoba,"Museo de Paleontología, Academia de ciencias","Vélez Sársfield 249, 1 piso",,,,,,,,,,
14014010,14,14014,Espacios de Exhibición Patrimonial,Córdoba,Cordoba,Museo virtual de arquitectura,Vélez Sársfield 264,,,,,,,,,,
14014010,14,14014,Espacios de Exhibición Patrimonial,Córdoba,Cordoba,Museo botánico,Vélez Sársfield 299,,,,,,,,,,
14014010,14,14014,Espacios de Exhibición Patrimonial,Córdoba,Cordoba,Museo científico y tecnológico,Vélez Sársfield 299,,,,,,,,,,
14014010,14,14014,Espacios de Exhibición Patrimonial,Córdoba,Cordoba,Archivo y Museo Histórico Antonio García -IPEF,Av. Cárcano S/N. ,,,,,,,,,,
18007010,18,18007,Espacios de Exhibición Patrimonial,Corrientes,Bella Vista,Museo Histórico Municipal De Bella Vista,Salta 1059,W3432CIU,,museo_bv@hotmail.com,,,,,,,
18021020,18,18021,Espacios de Exhibición Patrimonial,Corrientes,Corrientes,Museo Provincial De Artesanías Tradicionales Folklóricas,Fray José de la Quintana 905 (Esquina Salta),W3400BGI,475 945,,,,,,,,
18021020,18,18021,Espacios de Exhibición Patrimonial,Corrientes,Corrientes,Museo Provincial De Ciencias Naturales Dr. Amado Bonpland,San Martin 850,W3400APR,475 944,,,,,,,,
18021020,18,18021,Espacios de Exhibición Patrimonial,Corrientes,Corrientes,Museo Histórico De Corrientes Tte. De Gdor. Manuel Cabral De Melo Y Alpoin,9 de Julio 1044,W3400AYR,475 946,museohistoricoctes@gigaret.com,www.mecc.edu.ar,,,,,,
18021020,18,18021,Espacios de Exhibición Patrimonial,Corrientes,Corrientes,Museo Provincial De Bellas Artes Dr. Juan Ramón Vidal,San Juan 634,W3400CBD,475 947,museobellasartesctes@gtgared.com,,,,,,,
18035020,18,18035,Espacios de Exhibición Patrimonial,Corrientes,Curuzú Cuatiá,Museo Histórico Municipal Tarragó Ros,Irastorza y Las Heras,3460,422 122,,,,,,,,
18035020,18,18035,Espacios de Exhibición Patrimonial,Corrientes,Curuzú Cuatiá,Museo De La Fe Y La Tradición,Irastorza y Las Heras,3460,422 122,,,,,,,,
18070020,18,18070,Espacios de Exhibición Patrimonial,Corrientes,Goya,Casa De La Cultura,Gdor. Juan E. Martínez 687,W3450BYM,432 693,,,,,,,,
18084020,18,18084,Espacios de Exhibición Patrimonial,Corrientes,Ituzaingó,Museo Clarisse Coulombie De Goyaud,Pirán 582,B1714LGL,4624 4162,,,,,,,,
18105030,18,18105,Espacios de Exhibición Patrimonial,Corrientes,Mercedes,Museo De Bellas Artes Y Biblioteca Popular Domingo Faustino Sarmiento,Calle 29 (Avda. Mitre) Nº 674,B6600AAB,422 492,,,,,,,,
18105030,18,18105,Espacios de Exhibición Patrimonial,Corrientes,Mercedes,Museo Municipal De Ciencias Naturales Carlos Ameghino,Calle 26 N° 512,B6600GXL,420 511,mameghino@mercedes.gob.ar,www.mercedes.gob.ar/blogs/museo/,,,,,,
18161050,18,18161,Espacios de Exhibición Patrimonial,Corrientes,San Roque,Monumento Histórico Nacional Y Museo Municipal De Arte Sacro Y Antigüedades Correntinas Pbro. Dr. Ángel Esteban Romero,Berón de Astrada y San Martín S/N,W3448XAT,478 907,,,,,,,,
18147040,18,18147,Espacios de Exhibición Patrimonial,Corrientes,Yapeyu,Museo Sanmartiniano,Avenida Libertador y Aguado S/N,W3231AKN,493 011,,,,,,,,
18147040,18,18147,Espacios de Exhibición Patrimonial,Corrientes,Yapeyu,Museo Jesuítico De Sitio Guillermo Furlong S.J.,Sargento Cabral y Obispo Romero S/N,3231,493 320,,,,,,,,
30028010,30,30028,Espacios de Exhibición Patrimonial,Entre Ríos,Chajari,Museo Municipal Ivy Mara Ey - La Tierra Sin Mal,Urquiza y Sarmiento. Ex Estación del Ferrocarril,E3228DHJ,420 730,,,,,,,,
30028010,30,30028,Espacios de Exhibición Patrimonial,Entre Ríos,Chajari,Museo Regional Camila Quiroga,Adolfo Repetto 1870,E3228ALR,424 418,museocamilaquiroga@yahoo.com,,,,,,,
30008020,30,30008,Espacios de Exhibición Patrimonial,Entre Ríos,Colón,Museo Histórico Museóloga María Angélica González,Laprida y Moreno,E3280CLD,,,,,,,,,
30008020,30,30008,Espacios de Exhibición Patrimonial,Entre Ríos,Colón,Museo Provincial Molino Forclaz,Camino de Los Colonos S/N,3283,472 351,,,,,,,,
30098040,30,30098,Espacios de Exhibición Patrimonial,Entre Ríos,Concepcion del Uruguay,Museo Histórico Evocativo Del Colegio Superior Del Uruguay Justo José De Urquiza,Urquiza 25,E3260FNA,425 554,museo@elhistorico.com.ar,,,,,,,
30098040,30,30098,Espacios de Exhibición Patrimonial,Entre Ríos,Concepcion del Uruguay,Museo De Belllas Artes De La Biblioteca El Porvenir,San Martín 782,E3264ABB,426 540,bibliomuseo@ciudad.com.ar,,,,,,,
30098040,30,30098,Espacios de Exhibición Patrimonial,Entre Ríos,Concepcion del Uruguay,Museo Histórico Municipal Casa De Delio Panizza,Supremo Entrerriano 58,E3260FFB,424 210,bibliofcs@rect.uner.edu.ar,,,,,,,
30098040,30,30098,Espacios de Exhibición Patrimonial,Entre Ríos,Concepción del Uruguay,Museo De Historia Natural Pablo G. Lorentz,Urquiza 25,E3260FNA,425 554,,,,,,,,
30098040,30,30098,Espacios de Exhibición Patrimonial,Entre Ríos,Concepción del Uruguay,Museo Provincial De Dibujo Y Grabado Artemio Alisio,Sarmiento 612,E3264AMH,432 420,,,,,,,,
30015060,30,30015,Espacios de Exhibición Patrimonial,Entre Ríos,Concordia,Museo De Salto Grande,Ruta 15 (Al Noreste de la Ciudad de Concordia),3200,421 6612 INT. 3456,,,,,,,,
30015060,30,30015,Espacios de Exhibición Patrimonial,Entre Ríos,Concordia,Museo Histórico Militar Coronel Leopoldo Ornstein,San Juan y Arruabarrena S/N,E3200BBJ,425 1031,,,,,,,,
30015060,30,30015,Espacios de Exhibición Patrimonial,Entre Ríos,Concordia,Museo Judío De Entre Ríos,Entre Ríos 476,E3200ABH,421 4088,,,,,,,,
30015060,30,30015,Espacios de Exhibición Patrimonial,Entre Ríos,Concordia,Museo Del Recuerdo,Coronel Pedro Espino Nº 115,E3200DWC,421 7347,,,,,,,,
30015060,30,30015,Espacios de Exhibición Patrimonial,Entre Ríos,Concordia,Museo Municipal De Artes Visuales,"Urquiza 638, Planta Alta",E3200AGJ,422 8588,museoavcdia@yahoo.com,,,,,,,
30015060,30,30015,Espacios de Exhibición Patrimonial,Entre Ríos,Concordia,Museo De Antropología Y Ciencias Naturales De Concordia,B. Rivadavia 456 Esq. Carriego,E3200BDF,421 3149,,,,,,,,
30015060,30,30015,Espacios de Exhibición Patrimonial,Entre Ríos,Concordia,Museo Regional Municipal Palacio Arruabarrena,Entre Ríos 952,E3200ACF,421 1883,museoregionalarrua@hotmail.com,,,,,,,
30084070,30,30084,Espacios de Exhibición Patrimonial,Entre Ríos,Crespo,Museo Municipal Del Centenario,San Arnoldo Jassen Entre Tucumán y Córdoba. Bº San José,E3116ADI,,,,,,,,,
30021080,30,30021,Espacios de Exhibición Patrimonial,Entre Ríos,Diamante,Museo Municipal Regional De Diamante,Pedro Serrano 425,E3105DZI,498 1024,culturadte@hotmail.com,,,,,,,
30028070,30,30028,Espacios de Exhibición Patrimonial,Entre Ríos,Federación,Museo De Los Asentamientos,Irigoyen y Las Rosas,E3206BSB,,,,,,,,,
30028070,30,30028,Espacios de Exhibición Patrimonial,Entre Ríos,Federación,Museo Del Termalismo,Av. San Martín y Las Hortensias,E3206APR,481 586,,,,,,,,
30028070,30,30028,Espacios de Exhibición Patrimonial,Entre Ríos,Federación,Museo De La Imagen Eladio Fernández Piaggio,Las Hortensias S/N,3206,481 035,,,,,,,,
30088010,30,30088,Espacios de Exhibición Patrimonial,Entre Ríos,General Campos,Museo Regional Malva Emparanza,Herminio y Quiroz S/N,,490 138,museoregionalgralcampos@yahoo.com.ar,,,,,,,
30049040,30,30049,Espacios de Exhibición Patrimonial,Entre Ríos,Gualeguay,Casa De La Cultura Museo Quirós,,E2840BUC,,,,,,,,,
30049040,30,30049,Espacios de Exhibición Patrimonial,Entre Ríos,Gualeguay,Museo Del Ferrocarril,Ex Estación Terminal del Ferrocarril General Urquiza,2840,424 110,,,,,,,,
30049040,30,30049,Espacios de Exhibición Patrimonial,Entre Ríos,Gualeguay,Museo De Paleontología Dr. Diego Echazarreta,Tratado del Pilar y López Pilar. Manzana de la Escuela Nº 20,2840,481 068,,,,,,,,
30049040,30,30049,Espacios de Exhibición Patrimonial,Entre Ríos,Gualeguay,Museo Histórico Juan Bautista Ambrosetti,San Antonio (Norte) 230,E2840DTF,424 105 INT. 22,museoambrosetti@yahoo.com,,,,,,,
30056070,30,30056,Espacios de Exhibición Patrimonial,Entre Ríos,Gualeguaychú,Instituto Magnasco Y Biblioteca Popular Olegario V. Andrade,Camila Nievas 78,E2822FED,427 287,,,,,,,,
30056070,30,30056,Espacios de Exhibición Patrimonial,Entre Ríos,Gualeguaychú,Museo De La Ciudad Azotea De Lapalma,San Luis 350,E2820FOH,437 028,derudi7@hotmail.com,,,,,,,
30056070,30,30056,Espacios de Exhibición Patrimonial,Entre Ríos,Gualeguaychú,Museo Agricola Regional,Urquiza al Oeste y Ruta 14,E2820AER,426 357,museoagricolasrg@yahoo.com.ar,,,,,,,
30056070,30,30056,Espacios de Exhibición Patrimonial,Entre Ríos,Gualeguaychú,Museo Ferroviario Gualeguaychú,Avda. Maestra Piccini Entre Ayacucho y Maipú,E2822DZK,437 034,parqueestacion@hotmail.com,,,,,,,
30056070,30,30056,Espacios de Exhibición Patrimonial,Entre Ríos,Gualeguaychú,Museo De La Ciudad Casa De Haedo,San José 105,E2820EKC,437 036,azoteadelapalma@yahoo.com.ar,,,,,,,
30070040,30,30070,Espacios de Exhibición Patrimonial,Entre Ríos,La Paz,Museo Municipal De Bellas Artes,Italia 1043,E3190DNK,424 635,,,,,,,,
30070040,30,30070,Espacios de Exhibición Patrimonial,Entre Ríos,La Paz,Museo Regional Municipal Alicia González Castrillón,3 de Febrero y French,E3190AAB,421 265,,,,,,,,
30021150,30,30021,Espacios de Exhibición Patrimonial,Entre Ríos,Libertador Norte,Museo Histórico Municipal Dr. Roberto Habenicht,Linares Cardoso 330,E3103XAF,491 0082,,,,,,,,
30077070,30,30077,Espacios de Exhibición Patrimonial,Entre Ríos,Nogoya,Museo Municipal De Nogoyá,25 de Mayo 687,E3150AFI,423 169,,,,,,,,
30084150,30,30084,Espacios de Exhibición Patrimonial,Entre Ríos,Oro Verde,Museo Regional Conrado Hasenauer,Los Tordos (Detrás del Complejo Municipal de Piletas),E3100XAD,,,,,,,,,
30084150,30,30084,Espacios de Exhibición Patrimonial,Entre Ríos,Oro Verde,Museo Carl Sagan Asociación Entrerriana De Astronomía,Complejo Esc. Alberdi - Observatorio Oro Verde,E3100XAD,434 0229,,,,,,,,
30084160,30,30084,Espacios de Exhibición Patrimonial,Entre Ríos,Paraná,Museo Barrial De Puerto Viejo Y Cuesta Los Vascos,Av. Estrada 1057,E3100EOA,422 9871,,,,,,,,
30084160,30,30084,Espacios de Exhibición Patrimonial,Entre Ríos,Paraná,Museo De La Ciudad Dr. Cesar Blas Pérez Colman,Buenos Aires 226,E3100BQF,421 1884,,,,,,,,
30084160,30,30084,Espacios de Exhibición Patrimonial,Entre Ríos,Paraná,Museo De Sitio Santos Domínguez Y Berguria,Monte Caseros y Urquiza,E3100ACA,421 8253,,,,,,,,
30084160,30,30084,Espacios de Exhibición Patrimonial,Entre Ríos,Paraná,Museo Y Mercado Provincial De Artesanías De Entre Ríos,Urquiza 1239,E3100FFC,420 8891,,,,,,,,
30084160,30,30084,Espacios de Exhibición Patrimonial,Entre Ríos,Paraná,Museo Interactivo De Ciencias Puerto Ciencia,B. Racedo y Pascual Palma,E3100IDH,420 2240,,,,,,,,
30084160,30,30084,Espacios de Exhibición Patrimonial,Entre Ríos,Paraná,Museo De Ciencias Naturales Y Antropológicas Prof. Antonio Serrano,Carlos Gardel 62,E3100FWB,420 8894,museoserrano@hotmail.com,,,,,,,
30084160,30,30084,Espacios de Exhibición Patrimonial,Entre Ríos,Paraná,Museo Histórico De Entre Ríos Martiniano Leguizamón,Buenos Aires y Laprida,E3100BQF,420 7869,museohistorico@gmail.com,,,,,,,
30084160,30,30084,Espacios de Exhibición Patrimonial,Entre Ríos,Paraná,Museo Provincial De Bellas Arte Dr. Pedro E. Martínez,Buenos Aires 355,E3100BQG,311527,prensabellasartes@yahoo.com.ar,,,,,,,
30091100,30,30091,Espacios de Exhibición Patrimonial,Entre Ríos,Rosario del Tala,Museo Municipal Rosario Del Tala,Urquiza 259,E3174BLE,,,,,,,,,
30008090,30,30008,Espacios de Exhibición Patrimonial,Entre Ríos,San José,Museo Histórico Regional De La Colonia San José,Urquiza 1127,E3283DHM,470 088,museohistorico@ciudad.com.ar,,,,,,,
30088020,30,30088,Espacios de Exhibición Patrimonial,Entre Ríos,San Salvador,Museo De La Estación,Giacomelli S/N. Estación de San Salvador,3218,,,,,,,,,
30088020,30,30088,Espacios de Exhibición Patrimonial,Entre Ríos,San Salvador,Museo Del Arroz,San Martín y Manuel Belgrano,3218,491 0035,,,,,,,,
30084270,30,30084,Espacios de Exhibición Patrimonial,Entre Ríos,Viale,Museo De La Ciudad,Av. Dr. Martín Panutto Nº 277,E3109AWC,492 0011,museo@vialedigital.com.ar,,,,,,,
30113070,30,30113,Espacios de Exhibición Patrimonial,Entre Ríos,Villa Domínguez,Museo Y Archivo Histórico Regional De Las Colonias Judías,San Martín 99,E3246BAA,492 191,,,,,,,,
30113080,30,30113,Espacios de Exhibición Patrimonial,Entre Ríos,Villaguay,Museo Histórico Regional Municipal,Juan Hermelo 519,E3240DNK,424 222,,,,,,,,
30113080,30,30113,Espacios de Exhibición Patrimonial,Entre Ríos,Villaguay,Museo De Antropología Indígena Tierra De Minuanes,Caseros 426,E3240BTR,,,,,,,,,
30098040,30,30098,Espacios de Exhibición Patrimonial,Entre Ríos,Concepción del Uruguay,Sala Evocativa De La Ribera,Avda. Paysandú y Spiro,3260,424210,,,,,,,,
30098040,30,30098,Espacios de Exhibición Patrimonial,Entre Ríos,Concepción del Uruguay,Yuchan,Galarza y Supremo Entrerriano,3260,441602,juanjorossi@argentina.com,,,,,,,
30084160,30,30084,Espacios de Exhibición Patrimonial,Entre Ríos,Paraná,Casa De La Cultura De Entre Ríos,Carbó 194,3100,4207901,casaculturaentrerios@yahoo.com.ar,,,,,,,
30084160,30,30084,Espacios de Exhibición Patrimonial,Entre Ríos,Paraná,Fototeca De Entre Ríos,Irigoyen 329,3100,4030283,info@eduardosegura.com.ar,,,,,,,
34014020,34,34014,Espacios de Exhibición Patrimonial,Formosa,Formosa,Museo De La Policía,Barrio 2 de Abril,3600,,,,,,,,,
34014020,34,34014,Espacios de Exhibición Patrimonial,Formosa,Formosa,Museo Del Suri,Calle O` Higgins - Barrio San Miguel,3600,,,,,,,,,
34014020,34,34014,Espacios de Exhibición Patrimonial,Formosa,Formosa,Museo Histórico Y Regional Juan Pablo Duffard,Av. 25 de Mayo 58,P3600AXN,,,,,,,,,
34014020,34,34014,Espacios de Exhibición Patrimonial,Formosa,Formosa,Museo Sacro Cultural Padre Carmelo Sciullo,Barrio Villa del Rosario,3600,,,,,,,,,
34049020,34,34049,Espacios de Exhibición Patrimonial,Formosa,Laguna Blanca,Museo Regional Del Noreste Formoseño,Ruta 86,3613,,direccionde patrimonio@formosa.gov.ar,,,,,,,
34056040,34,34056,Espacios de Exhibición Patrimonial,Formosa,Pirané,Museo Del Pueblo,"Centro Municipal de Cultura y Deportes, Roque Sáenz Peña y San Lorenzo",3606,461 007,,,,,,,,
34021060,34,34021,Espacios de Exhibición Patrimonial,Formosa,Villa Escolar,Museo De Ciencias Naturales,,3525,,,,,,,,,
38021060,38,38021,Espacios de Exhibición Patrimonial,Jujuy,Alto La Viña,Centro Cultural Y Museo Jorge Pasquini López,Víctor Hugo 45,Y4600XAU,15 4047 509,,,,,,,,
38035040,38,38035,Espacios de Exhibición Patrimonial,Jujuy,Calilegua,Museo Regional De Artes Plásticas Casique Calilegua,"Av. Sarmiento, Esq. San Martín",Y4514BOR,430 913,,,,,,,,
38014040,38,38014,Espacios de Exhibición Patrimonial,Jujuy,El Carmen,Museo Del Automóvil Antiguo,Moreno 52 Esq. Perón,Y4603CHB,,,,,,,,,
38094040,38,38094,Espacios de Exhibición Patrimonial,Jujuy,Hornillos,Complejo Cultural Posta De Hornillos,Ruta Nac. N° 9 Km. 73,Y4622XAK,,,,,,,,,
38094020,38,38094,Espacios de Exhibición Patrimonial,Jujuy,Huacalera,Museo Arqueológico E Histórico De Huacalera,"Calle Lavalle, Esq. Av. 20 de Junio",Y4626XAI,495 5204,,,,,,,,
38094040,38,38094,Espacios de Exhibición Patrimonial,Jujuy,Huichaira,Museo En Los Cerros,Quebrada de Huichaira S/N,Y4624XAH,59142134,,,,,,,,
38028040,38,38028,Espacios de Exhibición Patrimonial,Jujuy,Humahuaca,Museo Arqueológico Dr. Justiniano Torres Aparicio,Córdoba 115,Y4630BNC,422 8993,,,,,,,,
38028040,38,38028,Espacios de Exhibición Patrimonial,Jujuy,Humahuaca,Museo Del Patrimonio Intangible,Buenos Aires 433,Y4630BCI,15 4173 549,,,,,,,,
38028040,38,38028,Espacios de Exhibición Patrimonial,Jujuy,Humahuaca,Museo Arqueológico Municipal,Santa Fe S/N Barrio Centro,Y4630BCP,421 375,,,,,,,,
38028040,38,38028,Espacios de Exhibición Patrimonial,Jujuy,Humahuaca,Museo Francisco Ramoneda,Salta 214,Y4630DNF,421 066,,,,,,,,
38028040,38,38028,Espacios de Exhibición Patrimonial,Jujuy,Humahuaca,Museo  De Esculturas Nicasio Fernández Mar,Buenos Aires S/N,Y4630BCP,421 375,,,,,,,,
38112050,38,38112,Espacios de Exhibición Patrimonial,Jujuy,La Quiaca,Museo Comunitario Puna,Árabe Siria y 25 de Mayo,Y4650CMB,423 039,,,,,,,,
38112050,38,38112,Espacios de Exhibición Patrimonial,Jujuy,La Quiaca,Museo Arqueológico Y Etnográfico Musoj Ñan,Sarmiento 60,Y4650CYN,423 423,,,,,,,,
38035080,38,38035,Espacios de Exhibición Patrimonial,Jujuy,Libertador General San Martin,Museo David Rhys,25 de Mayo 99,E3103XAF,491 8000 INT 1460 / 1462,geociencia@uapar.edu,,,,,,,
38035080,38,38035,Espacios de Exhibición Patrimonial,Jujuy,Libertador Gral. San Martín,Centro De Visitantes Ledesma,"Reconquista 442, Barrio Ledesma",Y4512GCB,429 439,,,,,,,,
38063180,38,38063,Espacios de Exhibición Patrimonial,Jujuy,San Pedro,"Museo Histórico, Arqueológico Y De Arte Pablo Baldwin",Miguel F. Aráoz Esq. 9 de Julio,Y4500EZJ,,,,,,,,,
38063180,38,38063,Espacios de Exhibición Patrimonial,Jujuy,San Pedro,Museo Histórico Regional Fray José María Bottaro,9 de Julio 134,B2930HZD,427 677,musehistoricosanpedro@yahoo.com.ar,,,,,,,
38063180,38,38063,Espacios de Exhibición Patrimonial,Jujuy,San Pedro,Museo Cacique Bonifacio Maidana,Av. 25 de Mayo y San Martín,3352,470 222,,,,,,,,
38063180,38,38063,Espacios de Exhibición Patrimonial,Jujuy,San Pedro,Casa Museo Fernando García Curten,Mitre 1574,B2930ABP,427 352,,,,,,,,
38021060,38,38021,Espacios de Exhibición Patrimonial,Jujuy,San Salvador de Jujuy,Museo Y Centro Cultural Casa Macedonio Graz,Lamadrid Esq. Güemes,Y4600EDA,431 0405,,,,,,,,
38021060,38,38021,Espacios de Exhibición Patrimonial,Jujuy,San Salvador de Jujuy,Museo De Bellas Artes Jorge Mendoza,Av. Urquiza 410,Y4600AQD,422 0149,,,,,,,,
38021060,38,38021,Espacios de Exhibición Patrimonial,Jujuy,San Salvador de Jujuy,Museo En Maquetas Tupac Amaru,Alvear 1152,Y4600AJP,,,,,,,,,
38021060,38,38021,Espacios de Exhibición Patrimonial,Jujuy,San Salvador de Jujuy,Museo De Ciencias Naturales Carlos Darwin - Colegio Nacional Nº1 Teodoro Sánchez De Bustamante,Gorriti 353,Y4600DXG,423 3599,,,,,,,,
38021060,38,38021,Espacios de Exhibición Patrimonial,Jujuy,San Salvador de Jujuy,Museo Catedral,Sarmiento Esq. Belgrano,Y4600DYF,422 6569,,,,,,,,
38021060,38,38021,Espacios de Exhibición Patrimonial,Jujuy,San Salvador de Jujuy,Museo Y Centro Cultural Culturarte,San Martín Esq. Sarmiento,Y4600ADJ,424 9539,,,,,,,,
38021060,38,38021,Espacios de Exhibición Patrimonial,Jujuy,San Salvador de Jujuy,Museo Histórico Policial,Belgrano 493,Y4600ABG,423 7764,,,,,,,,
38021060,38,38021,Espacios de Exhibición Patrimonial,Jujuy,San Salvador de Jujuy,Museo De Arte Sacro San Francisco,Belgrano 677,Y4600ABK,423 3434,,,,,,,,
38021060,38,38021,Espacios de Exhibición Patrimonial,Jujuy,San Salvador de Jujuy,Museo Histórico Provincial,Lavalle 256,Y4600EAF,422 1355,,,,,,,,
38021060,38,38021,Espacios de Exhibición Patrimonial,Jujuy,San Salvador de Jujuy,Museo Arqueológico Provincial,Lavalle 434,Y4600EAJ,431 0693,,,,,,,,
38021060,38,38021,Espacios de Exhibición Patrimonial,Jujuy,San Salvador de Jujuy,"Museo De Geología, Mineralogía Y Paleontología",Av. Bolivia 1661,Y4600GNE,422 1593 INT 218,,,,,,,,
38094050,38,38094,Espacios de Exhibición Patrimonial,Jujuy,Tilcara,Museo Ojito De Agua,Jujuy 558,Y4624APL,15 5812 490,,,,,,,,
